Unnamed: 0,Tåguppdrag,Datum_PAU,Tågslag,Tågsort,UppehållstypAvgång,UppehållstypAnkomst,AktivitetskodAvgång,AktivitetskodBeskrivningAvgång,AktivitetskodAnkomst,AktivitetskodBeskrivningAnkomst,DelSträckanummer,Förstaplatssignatur_för_Uppdrag,Sistaplatssignatur_för_Uppdrag,Avgångsplats,Avgångsplatssignatur,Ankomstplats,Ankomstplatssignatur,PlanAvgTid,PlanAnkTid,UtfAnkTid,UtfAvgTid,PlanAnkTid_vid_AvgPlats,UtfAnkTid_vid_AvgPlats,PlanUppehållstidAvgång,UtfUppehållstidAvgång,PlanGångtid,UtfGångtid,FörseningGångtid,AvgFörsening,AnkFörsening,FörseningUppehållAvgång
2285885,894,3/11/2019,RST,REGION,Passage,Passage,0,-,0,-,10,Cst,U,Norrviken,Nvk,Rotebro,R,01:00.0,02:00.0,00:00.0,59:00.0,01:00.0,59:00.0,0,0,1,1,0,-2,-2,0
706947,894,3/11/2019,RST,REGION,Passage,Passage,0,-,0,-,11,Cst,U,Rotebro,R,Upplands Väsby,Upv,02:00.0,04:00.0,02:00.0,00:00.0,02:00.0,00:00.0,0,0,2,2,0,-2,-2,0
19820,894,3/11/2019,RST,REGION,Passage,Passage,0,-,0,-,12,Cst,U,Upplands Väsby,Upv,Skavstaby,Skby,04:00.0,05:00.0,03:00.0,02:00.0,04:00.0,02:00.0,0,0,1,1,0,-2,-2,0
11767,894,3/11/2019,RST,REGION,Passage,Passage,0,-,0,-,13,Cst,U,Skavstaby,Skby,Blackvreten,Bvr,05:00.0,07:00.0,05:00.0,03:00.0,05:00.0,03:00.0,0,0,2,2,0,-2,-2,0
1773883,894,3/11/2019,RST,REGION,Passage,Passage,0,-,0,-,14,Cst,U,Blackvreten,Bvr,Arlanda nedre,Arne,07:00.0,08:00.0,07:00.0,05:00.0,07:00.0,05:00.0,0,0,1,2,1,-2,-1,0
2326468,894,3/11/2019,RST,REGION,Passage,Passage,0,-,0,-,15,Cst,U,Arlanda nedre,Arne,Arlanda Central,Arnc,08:00.0,11:00.0,11:00.0,07:00.0,08:00.0,07:00.0,0,0,3,4,1,-1,0,0
1255479,894,3/11/2019,RST,REGION,Passage,Passage,0,-,0,-,16,Cst,U,Arlanda Central,Arnc,Myrbacken,Myn,11:00.0,16:00.0,20:00.0,11:00.0,11:00.0,11:00.0,0,0,5,9,4,0,4,0
101632,894,3/11/2019,RST,REGION,Passage,Passage,0,-,0,-,17,Cst,U,Myrbacken,Myn,Knivsta,Kn,16:00.0,18:00.0,22:00.0,20:00.0,16:00.0,20:00.0,0,0,2,2,0,4,4,0
2546755,894,3/11/2019,RST,REGION,Passage,Passage,0,-,0,-,18,Cst,U,Knivsta,Kn,Ekeby,Eby,18:00.0,20:00.0,25:00.0,22:00.0,18:00.0,22:00.0,0,0,2,3,1,4,5,0
2655919,894,3/11/2019,RST,REGION,Passage,Passage,0,-,0,-,19,Cst,U,Ekeby,Eby,Säby,Säy,20:00.0,23:00.0,27:00.0,25:00.0,20:00.0,25:00.0,0,0,3,2,-1,5,4,0
477550,894,3/11/2019,RST,REGION,Passage,Sista,0,-,10,Avstigande av resande,20,Cst,U,Säby,Säy,Uppsala c,U,23:00.0,27:00.0,30:00.0,27:00.0,23:00.0,27:00.0,0,0,4,3,-1,4,3,0
2348064,894,3/12/2019,RST,REGION,Första,Passage,1,Påstigande av resande,0,-,1,Cst,U,Stockholm C,Cst,Karlberg,Ke,52:00.0,55:00.0,56:00.0,53:00.0,,,,,3,3,0,1,1,
1128184,894,3/12/2019,RST,REGION,Passage,Passage,0,-,0,-,2,Cst,U,Karlberg,Ke,Tomteboda övre,Tmö,55:00.0,56:00.0,57:00.0,56:00.0,55:00.0,56:00.0,0,0,1,1,0,1,1,0
1340140,894,3/12/2019,RST,REGION,Passage,Passage,0,-,0,-,3,Cst,U,Tomteboda övre,Tmö,Solna,So,56:00.0,57:00.0,57:00.0,57:00.0,56:00.0,57:00.0,0,0,1,0,-1,1,0,0
701656,894,3/12/2019,RST,REGION,Passage,Passage,0,-,0,-,4,Cst,U,Solna,So,Ulriksdal,Udl,57:00.0,58:00.0,58:00.0,57:00.0,57:00.0,57:00.0,0,0,1,1,0,0,0,0
942272,894,3/12/2019,RST,REGION,Passage,Passage,0,-,0,-,5,Cst,U,Ulriksdal,Udl,Helenelund,Hel,58:00.0,59:00.0,59:00.0,58:00.0,58:00.0,58:00.0,0,0,1,1,0,0,0,0
116501,894,3/12/2019,RST,REGION,Passage,Passage,0,-,0,-,6,Cst,U,Helenelund,Hel,Kummelby,Kmy,59:00.0,00:00.0,00:00.0,59:00.0,59:00.0,59:00.0,0,0,1,1,0,0,0,0
1954485,894,3/12/2019,RST,REGION,Passage,Passage,0,-,0,-,7,Cst,U,Kummelby,Kmy,Sollentuna,Sol,00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,0,0,0,0,0,0,0,0
1534843,894,3/12/2019,RST,REGION,Passage,Passage,0,-,0,-,8,Cst,U,Sollentuna,Sol,Häggvik,Hgv,00:00.0,01:00.0,01:00.0,00:00.0,00:00.0,00:00.0,0,0,1,1,0,0,0,0
949185,894,3/12/2019,RST,REGION,Passage,Passage,0,-,0,-,9,Cst,U,Häggvik,Hgv,Norrviken,Nvk,01:00.0,01:00.0,01:00.0,01:00.0,01:00.0,01:00.0,0,0,0,0,0,0,0,0
2459807,894,3/12/2019,RST,REGION,Passage,Passage,0,-,0,-,10,Cst,U,Norrviken,Nvk,Rotebro,R,01:00.0,02:00.0,02:00.0,01:00.0,01:00.0,01:00.0,0,0,1,1,0,0,0,0
2288046,894,3/12/2019,RST,REGION,Passage,Passage,0,-,0,-,11,Cst,U,Rotebro,R,Upplands Väsby,Upv,02:00.0,04:00.0,04:00.0,02:00.0,02:00.0,02:00.0,0,0,2,2,0,0,0,0
2168689,894,3/12/2019,RST,REGION,Passage,Passage,0,-,0,-,12,Cst,U,Upplands Väsby,Upv,Skavstaby,Skby,04:00.0,05:00.0,05:00.0,04:00.0,04:00.0,04:00.0,0,0,1,1,0,0,0,0
93590,894,3/12/2019,RST,REGION,Passage,Passage,0,-,0,-,13,Cst,U,Skavstaby,Skby,Blackvreten,Bvr,05:00.0,07:00.0,07:00.0,05:00.0,05:00.0,05:00.0,0,0,2,2,0,0,0,0
972566,894,3/12/2019,RST,REGION,Passage,Passage,0,-,0,-,14,Cst,U,Blackvreten,Bvr,Arlanda nedre,Arne,07:00.0,08:00.0,09:00.0,07:00.0,07:00.0,07:00.0,0,0,1,2,1,0,1,0
1937849,894,3/12/2019,RST,REGION,Passage,Passage,0,-,0,-,15,Cst,U,Arlanda nedre,Arne,Arlanda Central,Arnc,08:00.0,11:00.0,11:00.0,09:00.0,08:00.0,09:00.0,0,0,3,2,-1,1,0,0
2603180,894,3/12/2019,RST,REGION,Passage,Passage,0,-,0,-,16,Cst,U,Arlanda Central,Arnc,Myrbacken,Myn,11:00.0,16:00.0,16:00.0,11:00.0,11:00.0,11:00.0,0,0,5,5,0,0,0,0
950472,894,3/12/2019,RST,REGION,Passage,Passage,0,-,0,-,17,Cst,U,Myrbacken,Myn,Knivsta,Kn,16:00.0,18:00.0,18:00.0,16:00.0,16:00.0,16:00.0,0,0,2,2,0,0,0,0
747620,894,3/12/2019,RST,REGION,Passage,Passage,0,-,0,-,18,Cst,U,Knivsta,Kn,Ekeby,Eby,18:00.0,20:00.0,20:00.0,18:00.0,18:00.0,18:00.0,0,0,2,2,0,0,0,0
110871,894,3/12/2019,RST,REGION,Passage,Passage,0,-,0,-,19,Cst,U,Ekeby,Eby,Säby,Säy,20:00.0,23:00.0,22:00.0,20:00.0,20:00.0,20:00.0,0,0,3,2,-1,0,-1,0
2417029,894,3/12/2019,RST,REGION,Passage,Sista,0,-,10,Avstigande av resande,20,Cst,U,Säby,Säy,Uppsala c,U,23:00.0,27:00.0,28:00.0,22:00.0,23:00.0,22:00.0,0,0,4,6,2,-1,1,0
1061344,894,3/13/2019,RST,REGION,Första,Passage,1,Påstigande av resande,0,-,1,Cst,U,Stockholm C,Cst,Karlberg,Ke,52:00.0,55:00.0,54:00.0,51:00.0,,,,,3,3,0,-1,-1,
803038,894,3/13/2019,RST,REGION,Passage,Passage,0,-,0,-,2,Cst,U,Karlberg,Ke,Tomteboda övre,Tmö,55:00.0,56:00.0,55:00.0,54:00.0,55:00.0,54:00.0,0,0,1,1,0,-1,-1,0
333956,894,3/13/2019,RST,REGION,Passage,Passage,0,-,0,-,3,Cst,U,Tomteboda övre,Tmö,Solna,So,56:00.0,57:00.0,56:00.0,55:00.0,56:00.0,55:00.0,0,0,1,1,0,-1,-1,0
2050843,894,3/13/2019,RST,REGION,Passage,Passage,0,-,0,-,4,Cst,U,Solna,So,Ulriksdal,Udl,57:00.0,58:00.0,56:00.0,56:00.0,57:00.0,56:00.0,0,0,1,0,-1,-1,-2,0
2457152,894,3/13/2019,RST,REGION,Passage,Passage,0,-,0,-,5,Cst,U,Ulriksdal,Udl,Helenelund,Hel,58:00.0,59:00.0,58:00.0,56:00.0,58:00.0,56:00.0,0,0,1,2,1,-2,-1,0
973174,894,3/13/2019,RST,REGION,Passage,Passage,0,-,0,-,6,Cst,U,Helenelund,Hel,Kummelby,Kmy,59:00.0,00:00.0,59:00.0,58:00.0,59:00.0,58:00.0,0,0,1,1,0,-1,-1,0
806040,894,3/13/2019,RST,REGION,Passage,Passage,0,-,0,-,7,Cst,U,Kummelby,Kmy,Sollentuna,Sol,00:00.0,00:00.0,59:00.0,59:00.0,00:00.0,59:00.0,0,0,0,0,0,-1,-1,0
1347328,894,3/13/2019,RST,REGION,Passage,Passage,0,-,0,-,8,Cst,U,Sollentuna,Sol,Häggvik,Hgv,00:00.0,01:00.0,00:00.0,59:00.0,00:00.0,59:00.0,0,0,1,1,0,-1,-1,0
305028,894,3/13/2019,RST,REGION,Passage,Passage,0,-,0,-,9,Cst,U,Häggvik,Hgv,Norrviken,Nvk,01:00.0,01:00.0,00:00.0,00:00.0,01:00.0,00:00.0,0,0,0,0,0,-1,-1,0
293558,894,3/13/2019,RST,REGION,Passage,Passage,0,-,0,-,10,Cst,U,Norrviken,Nvk,Rotebro,R,01:00.0,02:00.0,00:00.0,00:00.0,01:00.0,00:00.0,0,0,1,0,-1,-1,-2,0
706946,894,3/13/2019,RST,REGION,Passage,Passage,0,-,0,-,11,Cst,U,Rotebro,R,Upplands Väsby,Upv,02:00.0,04:00.0,02:00.0,00:00.0,02:00.0,00:00.0,0,0,2,2,0,-2,-2,0
19821,894,3/13/2019,RST,REGION,Passage,Passage,0,-,0,-,12,Cst,U,Upplands Väsby,Upv,Skavstaby,Skby,04:00.0,05:00.0,03:00.0,02:00.0,04:00.0,02:00.0,0,0,1,1,0,-2,-2,0
2179722,894,3/13/2019,RST,REGION,Passage,Passage,0,-,0,-,13,Cst,U,Skavstaby,Skby,Blackvreten,Bvr,05:00.0,07:00.0,05:00.0,03:00.0,05:00.0,03:00.0,0,0,2,2,0,-2,-2,0
2142848,894,3/13/2019,RST,REGION,Passage,Passage,0,-,0,-,14,Cst,U,Blackvreten,Bvr,Arlanda nedre,Arne,07:00.0,08:00.0,07:00.0,05:00.0,07:00.0,05:00.0,0,0,1,2,1,-2,-1,0
1329832,894,3/13/2019,RST,REGION,Passage,Passage,0,-,0,-,15,Cst,U,Arlanda nedre,Arne,Arlanda Central,Arnc,08:00.0,11:00.0,11:00.0,07:00.0,08:00.0,07:00.0,0,0,3,4,1,-1,0,0
1701146,894,3/13/2019,RST,REGION,Passage,Passage,0,-,0,-,16,Cst,U,Arlanda Central,Arnc,Myrbacken,Myn,11:00.0,16:00.0,17:00.0,11:00.0,11:00.0,11:00.0,0,0,5,6,1,0,1,0
1347168,894,3/13/2019,RST,REGION,Passage,Passage,0,-,0,-,17,Cst,U,Myrbacken,Myn,Knivsta,Kn,16:00.0,18:00.0,19:00.0,17:00.0,16:00.0,17:00.0,0,0,2,2,0,1,1,0
529792,894,3/13/2019,RST,REGION,Passage,Passage,0,-,0,-,18,Cst,U,Knivsta,Kn,Ekeby,Eby,18:00.0,20:00.0,21:00.0,19:00.0,18:00.0,19:00.0,0,0,2,2,0,1,1,0
479990,894,3/13/2019,RST,REGION,Passage,Passage,0,-,0,-,19,Cst,U,Ekeby,Eby,Säby,Säy,20:00.0,23:00.0,24:00.0,21:00.0,20:00.0,21:00.0,0,0,3,3,0,1,1,0
2644243,894,3/13/2019,RST,REGION,Passage,Sista,0,-,10,Avstigande av resande,20,Cst,U,Säby,Säy,Uppsala c,U,23:00.0,27:00.0,27:00.0,24:00.0,23:00.0,24:00.0,0,0,4,3,-1,1,0,0
1132963,894,3/14/2019,RST,REGION,Första,Passage,1,Påstigande av resande,0,-,1,Cst,U,Stockholm C,Cst,Karlberg,Ke,52:00.0,55:00.0,54:00.0,52:00.0,,,,,3,2,-1,0,-1,
1344623,894,3/14/2019,RST,REGION,Passage,Passage,0,-,0,-,2,Cst,U,Karlberg,Ke,Tomteboda övre,Tmö,55:00.0,56:00.0,55:00.0,54:00.0,55:00.0,54:00.0,0,0,1,1,0,-1,-1,0
333954,894,3/14/2019,RST,REGION,Passage,Passage,0,-,0,-,3,Cst,U,Tomteboda övre,Tmö,Solna,So,56:00.0,57:00.0,56:00.0,55:00.0,56:00.0,55:00.0,0,0,1,1,0,-1,-1,0
754978,894,3/14/2019,RST,REGION,Passage,Passage,0,-,0,-,4,Cst,U,Solna,So,Ulriksdal,Udl,57:00.0,58:00.0,57:00.0,56:00.0,57:00.0,56:00.0,0,0,1,1,0,-1,-1,0
2442437,894,3/14/2019,RST,REGION,Passage,Passage,0,-,0,-,5,Cst,U,Ulriksdal,Udl,Helenelund,Hel,58:00.0,59:00.0,58:00.0,57:00.0,58:00.0,57:00.0,0,0,1,1,0,-1,-1,0
1318722,894,3/14/2019,RST,REGION,Passage,Passage,0,-,0,-,6,Cst,U,Helenelund,Hel,Kummelby,Kmy,59:00.0,00:00.0,59:00.0,58:00.0,59:00.0,58:00.0,0,0,1,1,0,-1,-1,0
806038,894,3/14/2019,RST,REGION,Passage,Passage,0,-,0,-,7,Cst,U,Kummelby,Kmy,Sollentuna,Sol,00:00.0,00:00.0,59:00.0,59:00.0,00:00.0,59:00.0,0,0,0,0,0,-1,-1,0
1886202,894,3/14/2019,RST,REGION,Passage,Passage,0,-,0,-,8,Cst,U,Sollentuna,Sol,Häggvik,Hgv,00:00.0,01:00.0,00:00.0,59:00.0,00:00.0,59:00.0,0,0,1,1,0,-1,-1,0
1915475,894,3/14/2019,RST,REGION,Passage,Passage,0,-,0,-,9,Cst,U,Häggvik,Hgv,Norrviken,Nvk,01:00.0,01:00.0,00:00.0,00:00.0,01:00.0,00:00.0,0,0,0,0,0,-1,-1,0
293557,894,3/14/2019,RST,REGION,Passage,Passage,0,-,0,-,10,Cst,U,Norrviken,Nvk,Rotebro,R,01:00.0,02:00.0,00:00.0,00:00.0,01:00.0,00:00.0,0,0,1,0,-1,-1,-2,0
1814768,894,3/14/2019,RST,REGION,Passage,Passage,0,-,0,-,11,Cst,U,Rotebro,R,Upplands Väsby,Upv,02:00.0,04:00.0,03:00.0,00:00.0,02:00.0,00:00.0,0,0,2,3,1,-2,-1,0
230082,894,3/14/2019,RST,REGION,Passage,Passage,0,-,0,-,12,Cst,U,Upplands Väsby,Upv,Skavstaby,Skby,04:00.0,05:00.0,04:00.0,03:00.0,04:00.0,03:00.0,0,0,1,1,0,-1,-1,0
1855793,894,3/14/2019,RST,REGION,Passage,Passage,0,-,0,-,13,Cst,U,Skavstaby,Skby,Blackvreten,Bvr,05:00.0,07:00.0,07:00.0,04:00.0,05:00.0,04:00.0,0,0,2,3,1,-1,0,0
174459,894,3/14/2019,RST,REGION,Passage,Passage,0,-,0,-,14,Cst,U,Blackvreten,Bvr,Arlanda nedre,Arne,07:00.0,08:00.0,08:00.0,07:00.0,07:00.0,07:00.0,0,0,1,1,0,0,0,0
802494,894,3/14/2019,RST,REGION,Passage,Passage,0,-,0,-,15,Cst,U,Arlanda nedre,Arne,Arlanda Central,Arnc,08:00.0,11:00.0,09:00.0,08:00.0,08:00.0,08:00.0,0,0,3,1,-2,0,-2,0
60889,894,3/14/2019,RST,REGION,Passage,Passage,0,-,0,-,16,Cst,U,Arlanda Central,Arnc,Myrbacken,Myn,11:00.0,16:00.0,14:00.0,09:00.0,11:00.0,09:00.0,0,0,5,5,0,-2,-2,0
2640670,894,3/14/2019,RST,REGION,Passage,Passage,0,-,0,-,17,Cst,U,Myrbacken,Myn,Knivsta,Kn,16:00.0,18:00.0,16:00.0,14:00.0,16:00.0,14:00.0,0,0,2,2,0,-2,-2,0
1972098,894,3/14/2019,RST,REGION,Passage,Passage,0,-,0,-,18,Cst,U,Knivsta,Kn,Ekeby,Eby,18:00.0,20:00.0,19:00.0,16:00.0,18:00.0,16:00.0,0,0,2,3,1,-2,-1,0
930724,894,3/14/2019,RST,REGION,Passage,Passage,0,-,0,-,19,Cst,U,Ekeby,Eby,Säby,Säy,20:00.0,23:00.0,21:00.0,19:00.0,20:00.0,19:00.0,0,0,3,2,-1,-1,-2,0
1586975,894,3/14/2019,RST,REGION,Passage,Sista,0,-,10,Avstigande av resande,20,Cst,U,Säby,Säy,Uppsala c,U,23:00.0,27:00.0,25:00.0,21:00.0,23:00.0,21:00.0,0,0,4,4,0,-2,-2,0
1061345,894,3/15/2019,RST,REGION,Första,Passage,1,Påstigande av resande,0,-,1,Cst,U,Stockholm C,Cst,Karlberg,Ke,52:00.0,55:00.0,54:00.0,51:00.0,,,,,3,3,0,-1,-1,
392318,894,3/15/2019,RST,REGION,Passage,Passage,0,-,0,-,2,Cst,U,Karlberg,Ke,Tomteboda övre,Tmö,55:00.0,56:00.0,54:00.0,54:00.0,55:00.0,54:00.0,0,0,1,0,-1,-1,-2,0
268677,894,3/15/2019,RST,REGION,Passage,Passage,0,-,0,-,3,Cst,U,Tomteboda övre,Tmö,Solna,So,56:00.0,57:00.0,56:00.0,54:00.0,56:00.0,54:00.0,0,0,1,2,1,-2,-1,0
1384559,894,3/15/2019,RST,REGION,Passage,Passage,0,-,0,-,4,Cst,U,Solna,So,Ulriksdal,Udl,57:00.0,58:00.0,56:00.0,56:00.0,57:00.0,56:00.0,0,0,1,0,-1,-1,-2,0
2428079,894,3/15/2019,RST,REGION,Passage,Passage,0,-,0,-,5,Cst,U,Ulriksdal,Udl,Helenelund,Hel,58:00.0,59:00.0,58:00.0,56:00.0,58:00.0,56:00.0,0,0,1,2,1,-2,-1,0
2348603,894,3/15/2019,RST,REGION,Passage,Passage,0,-,0,-,6,Cst,U,Helenelund,Hel,Kummelby,Kmy,59:00.0,00:00.0,58:00.0,58:00.0,59:00.0,58:00.0,0,0,1,0,-1,-1,-2,0
837659,894,3/15/2019,RST,REGION,Passage,Passage,0,-,0,-,7,Cst,U,Kummelby,Kmy,Sollentuna,Sol,00:00.0,00:00.0,59:00.0,58:00.0,00:00.0,58:00.0,0,0,0,1,1,-2,-1,0
1458478,894,3/15/2019,RST,REGION,Passage,Passage,0,-,0,-,8,Cst,U,Sollentuna,Sol,Häggvik,Hgv,00:00.0,01:00.0,59:00.0,59:00.0,00:00.0,59:00.0,0,0,1,0,-1,-1,-2,0
1408232,894,3/15/2019,RST,REGION,Passage,Passage,0,-,0,-,9,Cst,U,Häggvik,Hgv,Norrviken,Nvk,01:00.0,01:00.0,00:00.0,59:00.0,01:00.0,59:00.0,0,0,0,1,1,-2,-1,0
2270159,894,3/15/2019,RST,REGION,Passage,Passage,0,-,0,-,10,Cst,U,Norrviken,Nvk,Rotebro,R,01:00.0,02:00.0,00:00.0,00:00.0,01:00.0,00:00.0,0,0,1,0,-1,-1,-2,0
2595066,894,3/15/2019,RST,REGION,Passage,Passage,0,-,0,-,11,Cst,U,Rotebro,R,Upplands Väsby,Upv,02:00.0,04:00.0,03:00.0,00:00.0,02:00.0,00:00.0,0,0,2,3,1,-2,-1,0
242033,894,3/15/2019,RST,REGION,Passage,Passage,0,-,0,-,12,Cst,U,Upplands Väsby,Upv,Skavstaby,Skby,04:00.0,05:00.0,04:00.0,03:00.0,04:00.0,03:00.0,0,0,1,1,0,-1,-1,0
1740869,894,3/15/2019,RST,REGION,Passage,Passage,0,-,0,-,13,Cst,U,Skavstaby,Skby,Blackvreten,Bvr,05:00.0,07:00.0,07:00.0,04:00.0,05:00.0,04:00.0,0,0,2,3,1,-1,0,0
652187,894,3/15/2019,RST,REGION,Passage,Passage,0,-,0,-,14,Cst,U,Blackvreten,Bvr,Arlanda nedre,Arne,07:00.0,08:00.0,10:00.0,07:00.0,07:00.0,07:00.0,0,0,1,3,2,0,2,0
2066810,894,3/15/2019,RST,REGION,Passage,Passage,0,-,0,-,15,Cst,U,Arlanda nedre,Arne,Arlanda Central,Arnc,08:00.0,11:00.0,14:00.0,10:00.0,08:00.0,10:00.0,0,0,3,4,1,2,3,0
2217206,894,3/15/2019,RST,REGION,Passage,Passage,0,-,0,-,16,Cst,U,Arlanda Central,Arnc,Myrbacken,Myn,11:00.0,16:00.0,19:00.0,14:00.0,11:00.0,14:00.0,0,0,5,5,0,3,3,0
616380,894,3/15/2019,RST,REGION,Passage,Passage,0,-,0,-,17,Cst,U,Myrbacken,Myn,Knivsta,Kn,16:00.0,18:00.0,21:00.0,19:00.0,16:00.0,19:00.0,0,0,2,2,0,3,3,0
1895322,894,3/15/2019,RST,REGION,Passage,Passage,0,-,0,-,18,Cst,U,Knivsta,Kn,Ekeby,Eby,18:00.0,20:00.0,23:00.0,21:00.0,18:00.0,21:00.0,0,0,2,2,0,3,3,0
2048703,894,3/15/2019,RST,REGION,Passage,Passage,0,-,0,-,19,Cst,U,Ekeby,Eby,Säby,Säy,20:00.0,23:00.0,26:00.0,23:00.0,20:00.0,23:00.0,0,0,3,3,0,3,3,0
214717,894,3/15/2019,RST,REGION,Passage,Sista,0,-,10,Avstigande av resande,20,Cst,U,Säby,Säy,Uppsala c,U,23:00.0,27:00.0,31:00.0,26:00.0,23:00.0,26:00.0,0,0,4,5,1,3,4,0
1061346,894,3/16/2019,RST,REGION,Första,Passage,1,Påstigande av resande,0,-,1,Cst,U,Stockholm C,Cst,Karlberg,Ke,52:00.0,55:00.0,54:00.0,51:00.0,,,,,3,3,0,-1,-1,
1344625,894,3/16/2019,RST,REGION,Passage,Passage,0,-,0,-,2,Cst,U,Karlberg,Ke,Tomteboda övre,Tmö,55:00.0,56:00.0,55:00.0,54:00.0,55:00.0,54:00.0,0,0,1,1,0,-1,-1,0
1471033,894,3/16/2019,RST,REGION,Passage,Passage,0,-,0,-,3,Cst,U,Tomteboda övre,Tmö,Solna,So,56:00.0,57:00.0,56:00.0,55:00.0,56:00.0,55:00.0,0,0,1,1,0,-1,-1,0
2314181,894,3/16/2019,RST,REGION,Passage,Passage,0,-,0,-,4,Cst,U,Solna,So,Ulriksdal,Udl,57:00.0,58:00.0,56:00.0,56:00.0,57:00.0,56:00.0,0,0,1,0,-1,-1,-2,0
2457153,894,3/16/2019,RST,REGION,Passage,Passage,0,-,0,-,5,Cst,U,Ulriksdal,Udl,Helenelund,Hel,58:00.0,59:00.0,58:00.0,56:00.0,58:00.0,56:00.0,0,0,1,2,1,-2,-1,0
1500475,894,3/16/2019,RST,REGION,Passage,Passage,0,-,0,-,6,Cst,U,Helenelund,Hel,Kummelby,Kmy,59:00.0,00:00.0,58:00.0,58:00.0,59:00.0,58:00.0,0,0,1,0,-1,-1,-2,0
1443097,894,3/16/2019,RST,REGION,Passage,Passage,0,-,0,-,7,Cst,U,Kummelby,Kmy,Sollentuna,Sol,00:00.0,00:00.0,58:00.0,58:00.0,00:00.0,58:00.0,0,0,0,0,0,-2,-2,0
1462333,894,3/16/2019,RST,REGION,Passage,Passage,0,-,0,-,8,Cst,U,Sollentuna,Sol,Häggvik,Hgv,00:00.0,01:00.0,59:00.0,58:00.0,00:00.0,58:00.0,0,0,1,1,0,-2,-2,0
1408231,894,3/16/2019,RST,REGION,Passage,Passage,0,-,0,-,9,Cst,U,Häggvik,Hgv,Norrviken,Nvk,01:00.0,01:00.0,00:00.0,59:00.0,01:00.0,59:00.0,0,0,0,1,1,-2,-1,0
293556,894,3/16/2019,RST,REGION,Passage,Passage,0,-,0,-,10,Cst,U,Norrviken,Nvk,Rotebro,R,01:00.0,02:00.0,00:00.0,00:00.0,01:00.0,00:00.0,0,0,1,0,-1,-1,-2,0
1814771,894,3/16/2019,RST,REGION,Passage,Passage,0,-,0,-,11,Cst,U,Rotebro,R,Upplands Väsby,Upv,02:00.0,04:00.0,03:00.0,00:00.0,02:00.0,00:00.0,0,0,2,3,1,-2,-1,0
230081,894,3/16/2019,RST,REGION,Passage,Passage,0,-,0,-,12,Cst,U,Upplands Väsby,Upv,Skavstaby,Skby,04:00.0,05:00.0,04:00.0,03:00.0,04:00.0,03:00.0,0,0,1,1,0,-1,-1,0
1855791,894,3/16/2019,RST,REGION,Passage,Passage,0,-,0,-,13,Cst,U,Skavstaby,Skby,Blackvreten,Bvr,05:00.0,07:00.0,07:00.0,04:00.0,05:00.0,04:00.0,0,0,2,3,1,-1,0,0
174470,894,3/16/2019,RST,REGION,Passage,Passage,0,-,0,-,14,Cst,U,Blackvreten,Bvr,Arlanda nedre,Arne,07:00.0,08:00.0,08:00.0,07:00.0,07:00.0,07:00.0,0,0,1,1,0,0,0,0
537186,894,3/16/2019,RST,REGION,Passage,Passage,0,-,0,-,15,Cst,U,Arlanda nedre,Arne,Arlanda Central,Arnc,08:00.0,11:00.0,09:00.0,08:00.0,08:00.0,08:00.0,0,0,3,1,-2,0,-2,0
60891,894,3/16/2019,RST,REGION,Passage,Passage,0,-,0,-,16,Cst,U,Arlanda Central,Arnc,Myrbacken,Myn,11:00.0,16:00.0,14:00.0,09:00.0,11:00.0,09:00.0,0,0,5,5,0,-2,-2,0
2348091,894,3/16/2019,RST,REGION,Passage,Passage,0,-,0,-,17,Cst,U,Myrbacken,Myn,Knivsta,Kn,16:00.0,18:00.0,15:00.0,14:00.0,16:00.0,14:00.0,0,0,2,1,-1,-2,-3,0
1635694,894,3/16/2019,RST,REGION,Passage,Passage,0,-,0,-,18,Cst,U,Knivsta,Kn,Ekeby,Eby,18:00.0,20:00.0,18:00.0,15:00.0,18:00.0,15:00.0,0,0,2,3,1,-3,-2,0
901206,894,3/16/2019,RST,REGION,Passage,Passage,0,-,0,-,19,Cst,U,Ekeby,Eby,Säby,Säy,20:00.0,23:00.0,21:00.0,18:00.0,20:00.0,18:00.0,0,0,3,3,0,-2,-2,0
2031637,894,3/16/2019,RST,REGION,Passage,Sista,0,-,10,Avstigande av resande,20,Cst,U,Säby,Säy,Uppsala c,U,23:00.0,27:00.0,26:00.0,21:00.0,23:00.0,21:00.0,0,0,4,5,1,-2,-1,0
1061342,894,3/18/2019,RST,REGION,Första,Passage,1,Påstigande av resande,0,-,1,Cst,U,Stockholm C,Cst,Karlberg,Ke,52:00.0,55:00.0,54:00.0,51:00.0,,,,,3,3,0,-1,-1,
934598,894,3/18/2019,RST,REGION,Passage,Passage,0,-,0,-,2,Cst,U,Karlberg,Ke,Tomteboda övre,Tmö,55:00.0,56:00.0,55:00.0,54:00.0,55:00.0,54:00.0,0,0,1,1,0,-1,-1,0
289936,894,3/18/2019,RST,REGION,Passage,Passage,0,-,0,-,3,Cst,U,Tomteboda övre,Tmö,Solna,So,56:00.0,57:00.0,56:00.0,55:00.0,56:00.0,55:00.0,0,0,1,1,0,-1,-1,0
2221494,894,3/18/2019,RST,REGION,Passage,Passage,0,-,0,-,4,Cst,U,Solna,So,Ulriksdal,Udl,57:00.0,58:00.0,56:00.0,56:00.0,57:00.0,56:00.0,0,0,1,0,-1,-1,-2,0
