Tåguppdrag,Datum_PAU,Tågslag,Tågsort,UppehållstypAvgång,UppehållstypAnkomst,AktivitetskodAvgång,AktivitetskodBeskrivningAvgång,AktivitetskodAnkomst,AktivitetskodBeskrivningAnkomst,DelSträckanummer,Förstaplatssignatur_för_Uppdrag,Sistaplatssignatur_för_Uppdrag,Avgångsplats,Avgångsplatssignatur,Ankomstplats,Ankomstplatssignatur,PlanAvgTid,PlanAnkTid,UtfAnkTid,UtfAvgTid,PlanAnkTid_vid_AvgPlats,UtfAnkTid_vid_AvgPlats,PlanUppehållstidAvgång,UtfUppehållstidAvgång,PlanGångtid,UtfGångtid,FörseningGångtid,AvgFörsening,AnkFörsening,FörseningUppehållAvgång,Delay_Departure,Delay_Arrival,Start,End,Path,AvgFörsening_Imputed
5576.0,2019-03-14,GT,GODS,Passage,Passage,0,-,0,-,35,Gsh,Blg,Gårdsjö,Gdö,Finnerödja,Fa,2019-03-14 23:02:00,2019-03-14 23:09:00,2019-03-14 23:12:00,2019-03-14 23:01:00,2019-03-14 23:02:00.000,2019-03-14 23:01:00.000,0.0,0.0,7,11.0,4.0,-1.0,3.0,0.0,-1.0,3.0,Acm,Avky,Fa,-1.0
5576.0,2019-03-14,GT,GODS,Passage,Passage,0,-,0,-,36,Gsh,Blg,Finnerödja,Fa,Laxå,Lå,2019-03-14 23:09:00,2019-03-14 23:20:00,2019-03-14 23:22:00,2019-03-14 23:12:00,2019-03-14 23:09:00.000,2019-03-14 23:12:00.000,0.0,0.0,11,10.0,-1.0,3.0,2.0,0.0,3.0,2.0,Acm,Avky,Lå,3.0
5576.0,2019-03-14,GT,GODS,Passage,Passage,0,-,0,-,37,Gsh,Blg,Laxå,Lå,Linddalen,Lln,2019-03-14 23:20:00,2019-03-14 23:27:00,2019-03-14 23:28:00,2019-03-14 23:22:00,2019-03-14 23:20:00.000,2019-03-14 23:22:00.000,0.0,0.0,7,6.0,-1.0,2.0,1.0,0.0,2.0,1.0,Acm,Avky,Lln,2.0
5576.0,2019-03-14,GT,GODS,Passage,Passage,0,-,0,-,38,Gsh,Blg,Linddalen,Lln,Vretstorp,Vt,2019-03-14 23:27:00,2019-03-14 23:31:00,2019-03-14 23:32:00,2019-03-14 23:28:00,2019-03-14 23:27:00.000,2019-03-14 23:28:00.000,0.0,0.0,4,4.0,0.0,1.0,1.0,0.0,1.0,1.0,Acm,Avky,Vt,1.0
5576.0,2019-03-14,GT,GODS,Passage,Passage,0,-,0,-,39,Gsh,Blg,Vretstorp,Vt,Östansjö,Öj,2019-03-14 23:31:00,2019-03-14 23:36:00,2019-03-14 23:37:00,2019-03-14 23:32:00,2019-03-14 23:31:00.000,2019-03-14 23:32:00.000,0.0,0.0,5,5.0,0.0,1.0,1.0,0.0,1.0,1.0,Acm,Avky,Öj,1.0
5576.0,2019-03-14,GT,GODS,Passage,Passage,0,-,0,-,40,Gsh,Blg,Östansjö,Öj,Tälle,Täl,2019-03-14 23:36:00,2019-03-14 23:37:00,2019-03-14 23:40:00,2019-03-14 23:37:00,2019-03-14 23:36:00.000,2019-03-14 23:37:00.000,0.0,0.0,1,3.0,2.0,1.0,3.0,0.0,1.0,3.0,Acm,Avky,Täl,1.0
5576.0,2019-03-14,GT,GODS,Passage,Uppehåll,0,-,2,Vagntillkoppling av godsvagnar,41,Gsh,Blg,Tälle,Täl,Hallsbergs rangerbangård,Hrbg,2019-03-14 23:37:00,2019-03-14 23:46:00,2019-03-14 23:50:00,2019-03-14 23:40:00,2019-03-14 23:37:00.000,2019-03-14 23:40:00.000,0.0,0.0,9,10.0,1.0,3.0,4.0,0.0,3.0,4.0,Acm,Avky,Hrbg,3.0
5576.0,2019-03-14,GT,GODS,Uppehåll,Uppehåll,2,Vagntillkoppling av godsvagnar,0,Uppehåll av teknisk/personalrelaterad typ,42,Gsh,Blg,Hallsbergs rangerbangård,Hrbg,Hallsbergs pbg,Hpbg,2019-03-15 01:31:00,2019-03-15 01:35:00,2019-03-15 01:10:00,2019-03-15 01:04:00,2019-03-14 23:46:00.000,2019-03-14 23:50:00.000,105.0,74.0,4,6.0,2.0,-27.0,-25.0,-31.0,-27.0,-25.0,Acm,Avky,Hpbg,-27.0
5576.0,2019-03-14,GT,GODS,Uppehåll,Passage,0,Uppehåll av teknisk/personalrelaterad typ,0,-,43,Gsh,Blg,Hallsbergs pbg,Hpbg,Kumla,Kla,2019-03-15 01:38:00,2019-03-15 01:46:00,2019-03-15 01:24:00,2019-03-15 01:17:00,2019-03-15 01:35:00.000,2019-03-15 01:10:00.000,3.0,7.0,8,7.0,-1.0,-21.0,-22.0,4.0,-21.0,-22.0,Acm,Avky,Kla,-21.0
5576.0,2019-03-14,GT,GODS,Passage,Passage,0,-,0,-,44,Gsh,Blg,Kumla,Kla,Mosås,Ms,2019-03-15 01:46:00,2019-03-15 01:58:00,2019-03-15 01:32:00,2019-03-15 01:24:00,2019-03-15 01:46:00.000,2019-03-15 01:24:00.000,0.0,0.0,12,8.0,-4.0,-22.0,-26.0,0.0,-22.0,-26.0,Acm,Avky,Ms,-22.0
5576.0,2019-03-14,GT,GODS,Passage,Passage,0,-,0,-,45,Gsh,Blg,Mosås,Ms,Örebro södra,Öb,2019-03-15 01:58:00,2019-03-15 02:04:00,2019-03-15 01:38:00,2019-03-15 01:32:00,2019-03-15 01:58:00.000,2019-03-15 01:32:00.000,0.0,0.0,6,6.0,0.0,-26.0,-26.0,0.0,-26.0,-26.0,Acm,Avky,Öb,-26.0
5576.0,2019-03-14,GT,GODS,Passage,Uppehåll,0,-,0,-,46,Gsh,Blg,Örebro södra,Öb,Örebro c,Ör,2019-03-15 02:04:00,2019-03-15 02:07:00,2019-03-15 01:41:00,,2019-03-15 02:04:00.000,2019-03-15 01:38:00.000,0.0,,3,,,,-26.0,,,-26.0,Acm,Avky,Ör,
5576.0,2019-03-14,GT,GODS,Uppehåll,Passage,0,-,0,-,47,Gsh,Blg,Örebro c,Ör,Hovsta,Hsa,2019-03-15 02:13:00,2019-03-15 02:23:00,2019-03-15 01:47:00,2019-03-15 01:41:00,2019-03-15 02:07:00.000,2019-03-15 01:41:00.000,6.0,0.0,10,6.0,-4.0,-32.0,-36.0,-6.0,-32.0,-36.0,Acm,Avky,Hsa,-32.0
5576.0,2019-03-14,GT,GODS,Passage,Passage,0,-,0,-,48,Gsh,Blg,Hovsta,Hsa,Ervalla,Er,2019-03-15 02:23:00,2019-03-15 02:30:00,2019-03-15 01:54:00,2019-03-15 01:47:00,2019-03-15 02:23:00.000,2019-03-15 01:47:00.000,0.0,0.0,7,7.0,0.0,-36.0,-36.0,0.0,-36.0,-36.0,Acm,Avky,Er,-36.0
5576.0,2019-03-14,GT,GODS,Passage,Passage,0,-,0,-,49,Gsh,Blg,Ervalla,Er,Frövi,Fv,2019-03-15 02:30:00,2019-03-15 02:40:00,2019-03-15 02:06:00,2019-03-15 01:54:00,2019-03-15 02:30:00.000,2019-03-15 01:54:00.000,0.0,0.0,10,12.0,2.0,-36.0,-34.0,0.0,-36.0,-34.0,Acm,Avky,Fv,-36.0
5576.0,2019-03-14,GT,GODS,Passage,Passage,0,-,0,-,50,Gsh,Blg,Frövi,Fv,Sällinge,Slg,2019-03-15 02:40:00,2019-03-15 02:47:00,2019-03-15 02:14:00,2019-03-15 02:06:00,2019-03-15 02:40:00.000,2019-03-15 02:06:00.000,0.0,0.0,7,8.0,1.0,-34.0,-33.0,0.0,-34.0,-33.0,Acm,Avky,Slg,-34.0
5576.0,2019-03-14,GT,GODS,Passage,Passage,0,-,0,-,51,Gsh,Blg,Sällinge,Slg,Spannarboda,Sba,2019-03-15 02:47:00,2019-03-15 02:51:00,2019-03-15 02:19:00,2019-03-15 02:14:00,2019-03-15 02:47:00.000,2019-03-15 02:14:00.000,0.0,0.0,4,5.0,1.0,-33.0,-32.0,0.0,-33.0,-32.0,Acm,Avky,Sba,-33.0
5576.0,2019-03-14,GT,GODS,Passage,Passage,0,-,0,-,52,Gsh,Blg,Spannarboda,Sba,Näverkärret,Nkt,2019-03-15 02:51:00,2019-03-15 02:59:00,2019-03-15 02:25:00,2019-03-15 02:19:00,2019-03-15 02:51:00.000,2019-03-15 02:19:00.000,0.0,0.0,8,6.0,-2.0,-32.0,-34.0,0.0,-32.0,-34.0,Acm,Avky,Nkt,-32.0
5576.0,2019-03-14,GT,GODS,Passage,Passage,0,-,0,-,53,Gsh,Blg,Näverkärret,Nkt,Krampen,Krn,2019-03-15 02:59:00,2019-03-15 03:06:00,2019-03-15 02:31:00,2019-03-15 02:25:00,2019-03-15 02:59:00.000,2019-03-15 02:25:00.000,0.0,0.0,7,6.0,-1.0,-34.0,-35.0,0.0,-34.0,-35.0,Acm,Avky,Krn,-34.0
5576.0,2019-03-14,GT,GODS,Passage,Passage,0,-,0,-,54,Gsh,Blg,Krampen,Krn,Skinnskatteberg,Skb,2019-03-15 03:06:00,2019-03-15 03:15:00,2019-03-15 02:41:00,2019-03-15 02:31:00,2019-03-15 03:06:00.000,2019-03-15 02:31:00.000,0.0,0.0,9,10.0,1.0,-35.0,-34.0,0.0,-35.0,-34.0,Acm,Avky,Skb,-35.0
5576.0,2019-03-14,GT,GODS,Passage,Uppehåll,0,-,0,-,55,Gsh,Blg,Skinnskatteberg,Skb,Dagarn,Dn,2019-03-15 03:15:00,2019-03-15 03:24:00,2019-03-15 02:47:00,2019-03-15 02:41:00,2019-03-15 03:15:00.000,2019-03-15 02:41:00.000,0.0,0.0,9,6.0,-3.0,-34.0,-37.0,0.0,-34.0,-37.0,Acm,Avky,Dn,-34.0
5576.0,2019-03-14,GT,GODS,Uppehåll,Passage,0,-,0,-,56,Gsh,Blg,Dagarn,Dn,Fagersta c,Fgc,2019-03-15 03:27:00,2019-03-15 03:38:00,2019-03-15 02:58:00,2019-03-15 02:48:00,2019-03-15 03:24:00.000,2019-03-15 02:47:00.000,3.0,1.0,11,10.0,-1.0,-39.0,-40.0,-2.0,-39.0,-40.0,Acm,Avky,Fgc,-39.0
5576.0,2019-03-14,GT,GODS,Passage,Uppehåll,0,-,0,-,57,Gsh,Blg,Fagersta c,Fgc,Snyten,Snt,2019-03-15 03:38:00,2019-03-15 03:48:00,2019-03-15 03:08:00,2019-03-15 02:58:00,2019-03-15 03:38:00.000,2019-03-15 02:58:00.000,0.0,0.0,10,10.0,0.0,-40.0,-40.0,0.0,-40.0,-40.0,Acm,Avky,Snt,-40.0
5576.0,2019-03-14,GT,GODS,Uppehåll,Passage,0,-,0,-,58,Gsh,Blg,Snyten,Snt,Karbenning,Kbn,2019-03-15 03:52:00,2019-03-15 03:58:00,2019-03-15 03:15:00,2019-03-15 03:08:00,2019-03-15 03:48:00.000,2019-03-15 03:08:00.000,4.0,0.0,6,7.0,1.0,-44.0,-43.0,-4.0,-44.0,-43.0,Acm,Avky,Kbn,-44.0
5576.0,2019-03-14,GT,GODS,Passage,Passage,0,-,0,-,59,Gsh,Blg,Karbenning,Kbn,Hökmora,Hma,2019-03-15 03:58:00,2019-03-15 04:02:00,2019-03-15 03:19:00,2019-03-15 03:15:00,2019-03-15 03:58:00.000,2019-03-15 03:15:00.000,0.0,0.0,4,4.0,0.0,-43.0,-43.0,0.0,-43.0,-43.0,Acm,Avky,Hma,-43.0
5576.0,2019-03-14,GT,GODS,Passage,Sista,0,-,20,Vagnavkoppling av godsvagnar,60,Gsh,Blg,Hökmora,Hma,Avesta Krylbo,Avky,2019-03-15 04:02:00,2019-03-15 04:12:00,2019-03-15 03:28:00,2019-03-15 03:19:00,2019-03-15 04:02:00.000,2019-03-15 03:19:00.000,0.0,0.0,10,9.0,-1.0,-43.0,-44.0,0.0,-43.0,-44.0,Acm,Avky,Avky,-43.0
5576.0,2019-03-20,TJT,-,Första,Passage,22,Vagn av- och tillkoppling av godsvagnar,0,-,1,Gsh,Blg,Avesta Krylbo,Avky,Avesta Centrum,Acm,2019-03-21 04:57:00,2019-03-21 05:00:00,2019-03-21 04:02:00,2019-03-21 03:58:00,,,,,3,4.0,1.0,-59.0,-58.0,,-59.0,-58.0,Acm,Avky,Acm,-59.0
5576.0,2019-03-20,GT,GODS,Första,Passage,2,Vagntillkoppling av godsvagnar,0,-,1,Gsh,Blg,Göteborg Skandiahamnen,Gsh,Pölsebo,Pöb,2019-03-20 18:00:00,2019-03-20 18:05:00,2019-03-20 17:53:00,2019-03-20 17:48:00,,,,,5,5.0,0.0,-12.0,-12.0,,-12.0,-12.0,Acm,Avky,Pöb,-12.0
5576.0,2019-03-20,TJT,-,Passage,Uppehåll,0,-,0,-,2,Gsh,Blg,Avesta Centrum,Acm,Snickarbo,Snb,2019-03-21 05:00:00,2019-03-21 05:06:00,2019-03-21 04:08:00,,2019-03-21 05:00:00.000,2019-03-21 04:02:00.000,0.0,,6,,,,-58.0,,,-58.0,Acm,Avky,Snb,
5576.0,2019-03-20,GT,GODS,Passage,Passage,0,-,0,-,2,Gsh,Blg,Pölsebo,Pöb,Göteborg Kville,Gk,2019-03-20 18:05:00,2019-03-20 18:15:00,2019-03-20 18:02:00,2019-03-20 17:53:00,2019-03-20 18:05:00.000,2019-03-20 17:53:00.000,0.0,0.0,10,9.0,-1.0,-12.0,-13.0,0.0,-12.0,-13.0,Acm,Avky,Gk,-12.0
5576.0,2019-03-20,GT,GODS,Passage,Passage,0,-,0,-,3,Gsh,Blg,Göteborg Kville,Gk,Olskroken,Or,2019-03-20 18:15:00,2019-03-20 18:20:00,2019-03-20 18:06:00,2019-03-20 18:02:00,2019-03-20 18:15:00.000,2019-03-20 18:02:00.000,0.0,0.0,5,4.0,-1.0,-13.0,-14.0,0.0,-13.0,-14.0,Acm,Avky,Or,-13.0
5576.0,2019-03-20,TJT,-,Uppehåll,Passage,0,-,0,-,3,Gsh,Blg,Snickarbo,Snb,Hedemora,Hdm,2019-03-21 05:16:00,2019-03-21 05:22:00,2019-03-21 04:14:00,2019-03-21 04:08:00,2019-03-21 05:06:00.000,2019-03-21 04:08:00.000,10.0,0.0,6,6.0,0.0,-68.0,-68.0,-10.0,-68.0,-68.0,Acm,Avky,Hdm,-68.0
5576.0,2019-03-20,TJT,-,Passage,Passage,0,-,0,-,4,Gsh,Blg,Hedemora,Hdm,Vikmanshyttan,Vhy,2019-03-21 05:22:00,2019-03-21 05:26:00,2019-03-21 04:18:00,2019-03-21 04:14:00,2019-03-21 05:22:00.000,2019-03-21 04:14:00.000,0.0,0.0,4,4.0,0.0,-68.0,-68.0,0.0,-68.0,-68.0,Acm,Avky,Vhy,-68.0
5576.0,2019-03-20,GT,GODS,Passage,Passage,0,-,0,-,4,Gsh,Blg,Olskroken,Or,Göteborg Sävenäs,Gsv,2019-03-20 18:20:00,2019-03-20 18:21:00,2019-03-20 18:07:00,2019-03-20 18:06:00,2019-03-20 18:20:00.000,2019-03-20 18:06:00.000,0.0,0.0,1,1.0,0.0,-14.0,-14.0,0.0,-14.0,-14.0,Acm,Avky,Gsv,-14.0
5576.0,2019-03-20,GT,GODS,Passage,Passage,0,-,0,-,5,Gsh,Blg,Göteborg Sävenäs,Gsv,Sävenäs,Säv,2019-03-20 18:21:00,2019-03-20 18:22:00,2019-03-20 18:16:00,2019-03-20 18:07:00,2019-03-20 18:21:00.000,2019-03-20 18:07:00.000,0.0,0.0,1,9.0,8.0,-14.0,-6.0,0.0,-14.0,-6.0,Acm,Avky,Säv,-14.0
5576.0,2019-03-20,TJT,-,Passage,Passage,0,-,0,-,5,Gsh,Blg,Vikmanshyttan,Vhy,Säter,St,2019-03-21 05:26:00,2019-03-21 05:31:00,2019-03-21 04:23:00,2019-03-21 04:18:00,2019-03-21 05:26:00.000,2019-03-21 04:18:00.000,0.0,0.0,5,5.0,0.0,-68.0,-68.0,0.0,-68.0,-68.0,Acm,Avky,St,-68.0
5576.0,2019-03-20,GT,GODS,Passage,Passage,0,-,0,-,6,Gsh,Blg,Sävenäs,Säv,Sävedalen,Sel,2019-03-20 18:22:00,2019-03-20 18:25:00,2019-03-20 18:20:00,,2019-03-20 18:22:00.000,2019-03-20 18:16:00.000,0.0,,3,,,,-5.0,,,-5.0,Acm,Avky,Sel,10.25
5576.0,2019-03-20,TJT,-,Passage,Passage,0,-,0,-,6,Gsh,Blg,Säter,St,Gustafs,Gtf,2019-03-21 05:31:00,2019-03-21 05:37:00,2019-03-21 04:29:00,2019-03-21 04:23:00,2019-03-21 05:31:00.000,2019-03-21 04:23:00.000,0.0,0.0,6,6.0,0.0,-68.0,-68.0,0.0,-68.0,-68.0,Acm,Avky,Gtf,-68.0
5576.0,2019-03-20,TJT,-,Passage,Passage,0,-,0,-,7,Gsh,Blg,Gustafs,Gtf,Stora Tuna,Sau,2019-03-21 05:37:00,2019-03-21 05:41:00,2019-03-21 04:32:00,2019-03-21 04:29:00,2019-03-21 05:37:00.000,2019-03-21 04:29:00.000,0.0,0.0,4,3.0,-1.0,-68.0,-69.0,0.0,-68.0,-69.0,Acm,Avky,Sau,-68.0
5576.0,2019-03-20,GT,GODS,Passage,Passage,0,-,0,-,7,Gsh,Blg,Sävedalen,Sel,Partille,P,2019-03-20 18:25:00,2019-03-20 18:26:00,2019-03-20 18:21:00,2019-03-20 18:20:00,2019-03-20 18:25:00.000,2019-03-20 18:20:00.000,0.0,0.0,1,1.0,0.0,-5.0,-5.0,0.0,-5.0,-5.0,Acm,Avky,P,-5.0
5576.0,2019-03-20,GT,GODS,Passage,Passage,0,-,0,-,8,Gsh,Blg,Partille,P,Jonsered Västra,Jv,2019-03-20 18:26:00,2019-03-20 18:31:00,2019-03-20 18:25:00,2019-03-20 18:21:00,2019-03-20 18:26:00.000,2019-03-20 18:21:00.000,0.0,0.0,5,4.0,-1.0,-5.0,-6.0,0.0,-5.0,-6.0,Acm,Avky,Jv,-5.0
5576.0,2019-03-20,TJT,-,Passage,Sista,0,-,0,Uppehåll av teknisk/personalrelaterad typ,8,Gsh,Blg,Stora Tuna,Sau,Borlänge c,Blg,2019-03-21 05:41:00,2019-03-21 05:47:00,2019-03-21 04:39:00,2019-03-21 04:32:00,2019-03-21 05:41:00.000,2019-03-21 04:32:00.000,0.0,0.0,6,7.0,1.0,-69.0,-68.0,0.0,-69.0,-68.0,Acm,Avky,Blg,-69.0
5576.0,2019-03-20,GT,GODS,Passage,Passage,0,-,0,-,9,Gsh,Blg,Jonsered Västra,Jv,Jonsered östra,J,2019-03-20 18:31:00,2019-03-20 18:31:00,2019-03-20 18:25:00,2019-03-20 18:25:00,2019-03-20 18:31:00.000,2019-03-20 18:25:00.000,0.0,0.0,0,0.0,0.0,-6.0,-6.0,0.0,-6.0,-6.0,Acm,Avky,J,-6.0
5576.0,2019-03-20,GT,GODS,Passage,Passage,0,-,0,-,10,Gsh,Blg,Jonsered östra,J,Aspen,Apn,2019-03-20 18:31:00,2019-03-20 18:34:00,2019-03-20 18:31:00,2019-03-20 18:25:00,2019-03-20 18:31:00.000,2019-03-20 18:25:00.000,0.0,0.0,3,6.0,3.0,-6.0,-3.0,0.0,-6.0,-3.0,Acm,Avky,Apn,-6.0
5576.0,2019-03-20,GT,GODS,Passage,Passage,0,-,0,-,11,Gsh,Blg,Aspen,Apn,Aspedalen,Asd,2019-03-20 18:34:00,2019-03-20 18:35:00,2019-03-20 18:32:00,2019-03-20 18:31:00,2019-03-20 18:34:00.000,2019-03-20 18:31:00.000,0.0,0.0,1,1.0,0.0,-3.0,-3.0,0.0,-3.0,-3.0,Acm,Avky,Asd,-3.0
5576.0,2019-03-20,GT,GODS,Passage,Passage,0,-,0,-,12,Gsh,Blg,Aspedalen,Asd,Lerum,Lr,2019-03-20 18:35:00,2019-03-20 18:35:00,2019-03-20 18:34:00,2019-03-20 18:32:00,2019-03-20 18:35:00.000,2019-03-20 18:32:00.000,0.0,0.0,0,2.0,2.0,-3.0,-1.0,0.0,-3.0,-1.0,Acm,Avky,Lr,-3.0
5576.0,2019-03-20,GT,GODS,Passage,Uppehåll,0,-,0,-,13,Gsh,Blg,Lerum,Lr,Stenkullen,Sn,2019-03-20 18:35:00,2019-03-20 18:39:00,2019-03-20 18:37:00,2019-03-20 18:34:00,2019-03-20 18:35:00.000,2019-03-20 18:34:00.000,0.0,0.0,4,3.0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0,Acm,Avky,Sn,-1.0
5576.0,2019-03-20,GT,GODS,Uppehåll,Passage,0,-,0,-,14,Gsh,Blg,Stenkullen,Sn,Floda,Fd,2019-03-20 18:54:00,2019-03-20 19:01:00,2019-03-20 18:59:00,2019-03-20 18:55:00,2019-03-20 18:39:00.000,2019-03-20 18:37:00.000,15.0,18.0,7,4.0,-3.0,1.0,-2.0,3.0,1.0,-2.0,Acm,Avky,Fd,1.0
5576.0,2019-03-20,GT,GODS,Passage,Passage,0,-,0,-,15,Gsh,Blg,Floda,Fd,Norsesund västra,Ndv,2019-03-20 19:01:00,2019-03-20 19:06:00,2019-03-20 19:03:00,2019-03-20 18:59:00,2019-03-20 19:01:00.000,2019-03-20 18:59:00.000,0.0,0.0,5,4.0,-1.0,-2.0,-3.0,0.0,-2.0,-3.0,Acm,Avky,Ndv,-2.0
5576.0,2019-03-20,GT,GODS,Passage,Passage,0,-,0,-,16,Gsh,Blg,Norsesund västra,Ndv,Norsesund,Ns,2019-03-20 19:06:00,2019-03-20 19:07:00,2019-03-20 19:05:00,2019-03-20 19:03:00,2019-03-20 19:06:00.000,2019-03-20 19:03:00.000,0.0,0.0,1,2.0,1.0,-3.0,-2.0,0.0,-3.0,-2.0,Acm,Avky,Ns,-3.0
5576.0,2019-03-20,GT,GODS,Passage,Passage,0,-,0,-,17,Gsh,Blg,Norsesund,Ns,Västra Bodarna,Vbd,2019-03-20 19:07:00,2019-03-20 19:09:00,2019-03-20 19:07:00,2019-03-20 19:05:00,2019-03-20 19:07:00.000,2019-03-20 19:05:00.000,0.0,0.0,2,2.0,0.0,-2.0,-2.0,0.0,-2.0,-2.0,Acm,Avky,Vbd,-2.0
5576.0,2019-03-20,GT,GODS,Passage,Passage,0,-,0,-,18,Gsh,Blg,Västra Bodarna,Vbd,Bryngenäs,Bgs,2019-03-20 19:09:00,2019-03-20 19:10:00,2019-03-20 19:07:00,2019-03-20 19:07:00,2019-03-20 19:09:00.000,2019-03-20 19:07:00.000,0.0,0.0,1,0.0,-1.0,-2.0,-3.0,0.0,-2.0,-3.0,Acm,Avky,Bgs,-2.0
5576.0,2019-03-20,GT,GODS,Passage,Passage,0,-,0,-,19,Gsh,Blg,Bryngenäs,Bgs,Alingsås,A,2019-03-20 19:10:00,2019-03-20 19:15:00,2019-03-20 19:11:00,2019-03-20 19:07:00,2019-03-20 19:10:00.000,2019-03-20 19:07:00.000,0.0,0.0,5,4.0,-1.0,-3.0,-4.0,0.0,-3.0,-4.0,Acm,Avky,A,-3.0
5576.0,2019-03-20,GT,GODS,Passage,Uppehåll,0,-,0,-,20,Gsh,Blg,Alingsås,A,Algutsgården,Agg,2019-03-20 19:15:00,2019-03-20 19:25:00,2019-03-20 19:18:00,2019-03-20 19:11:00,2019-03-20 19:15:00.000,2019-03-20 19:11:00.000,0.0,0.0,10,7.0,-3.0,-4.0,-7.0,0.0,-4.0,-7.0,Acm,Avky,Agg,-4.0
5576.0,2019-03-20,GT,GODS,Uppehåll,Passage,0,-,0,-,21,Gsh,Blg,Algutsgården,Agg,Vårgårda,Vgå,2019-03-20 19:40:00,2019-03-20 19:49:00,2019-03-20 19:46:00,2019-03-20 19:37:00,2019-03-20 19:25:00.000,2019-03-20 19:18:00.000,15.0,19.0,9,9.0,0.0,-3.0,-3.0,4.0,-3.0,-3.0,Acm,Avky,Vgå,-3.0
5576.0,2019-03-20,GT,GODS,Passage,Uppehåll,0,-,0,-,22,Gsh,Blg,Vårgårda,Vgå,Herrljunga,Hr,2019-03-20 19:49:00,2019-03-20 20:02:00,2019-03-20 19:56:00,2019-03-20 19:46:00,2019-03-20 19:49:00.000,2019-03-20 19:46:00.000,0.0,0.0,13,10.0,-3.0,-3.0,-6.0,0.0,-3.0,-6.0,Acm,Avky,Hr,-3.0
5576.0,2019-03-20,GT,GODS,Uppehåll,Passage,0,-,0,-,23,Gsh,Blg,Herrljunga,Hr,Källeryd,Kä,2019-03-20 20:10:00,2019-03-20 20:22:00,2019-03-20 20:04:00,2019-03-20 19:56:00,2019-03-20 20:02:00.000,2019-03-20 19:56:00.000,8.0,0.0,12,8.0,-4.0,-14.0,-18.0,-8.0,-14.0,-18.0,Acm,Avky,Kä,-14.0
5576.0,2019-03-20,GT,GODS,Passage,Passage,0,-,0,-,24,Gsh,Blg,Källeryd,Kä,Floby,Fby,2019-03-20 20:22:00,2019-03-20 20:29:00,2019-03-20 20:10:00,2019-03-20 20:04:00,2019-03-20 20:22:00.000,2019-03-20 20:04:00.000,0.0,0.0,7,6.0,-1.0,-18.0,-19.0,0.0,-18.0,-19.0,Acm,Avky,Fby,-18.0
5576.0,2019-03-20,GT,GODS,Passage,Uppehåll,0,-,0,Uppehåll av teknisk/personalrelaterad typ,25,Gsh,Blg,Floby,Fby,Falköpings c,F,2019-03-20 20:29:00,2019-03-20 20:42:00,2019-03-20 20:21:00,2019-03-20 20:10:00,2019-03-20 20:29:00.000,2019-03-20 20:10:00.000,0.0,0.0,13,11.0,-2.0,-19.0,-21.0,0.0,-19.0,-21.0,Acm,Avky,F,-19.0
5576.0,2019-03-20,GT,GODS,Uppehåll,Passage,0,Uppehåll av teknisk/personalrelaterad typ,0,-,26,Gsh,Blg,Falköpings c,F,Stenstorp,Ss,2019-03-20 21:36:00,2019-03-20 21:51:00,2019-03-20 21:27:00,2019-03-20 21:15:00,2019-03-20 20:42:00.000,2019-03-20 20:21:00.000,54.0,54.0,15,12.0,-3.0,-21.0,-24.0,0.0,-21.0,-24.0,Acm,Avky,Ss,-21.0
5576.0,2019-03-20,GT,GODS,Passage,Passage,0,-,0,-,27,Gsh,Blg,Stenstorp,Ss,Regumatorp,Rmtp,2019-03-20 21:51:00,2019-03-20 21:57:00,2019-03-20 21:40:00,2019-03-20 21:27:00,2019-03-20 21:51:00.000,2019-03-20 21:27:00.000,0.0,0.0,6,13.0,7.0,-24.0,-17.0,0.0,-24.0,-17.0,Acm,Avky,Rmtp,-24.0
5576.0,2019-03-20,GT,GODS,Passage,Passage,0,-,0,-,28,Gsh,Blg,Regumatorp,Rmtp,Skövde c,Sk,2019-03-20 21:57:00,2019-03-20 22:04:00,2019-03-20 21:47:00,2019-03-20 21:40:00,2019-03-20 21:57:00.000,2019-03-20 21:40:00.000,0.0,0.0,7,7.0,0.0,-17.0,-17.0,0.0,-17.0,-17.0,Acm,Avky,Sk,-17.0
5576.0,2019-03-20,GT,GODS,Passage,Passage,0,-,0,-,29,Gsh,Blg,Skövde c,Sk,Väring,Vä,2019-03-20 22:04:00,2019-03-20 22:15:00,2019-03-20 21:57:00,2019-03-20 21:47:00,2019-03-20 22:04:00.000,2019-03-20 21:47:00.000,0.0,0.0,11,10.0,-1.0,-17.0,-18.0,0.0,-17.0,-18.0,Acm,Avky,Vä,-17.0
5576.0,2019-03-20,GT,GODS,Passage,Uppehåll,0,-,0,-,30,Gsh,Blg,Väring,Vä,Moholm,Mh,2019-03-20 22:15:00,2019-03-20 22:25:00,2019-03-20 22:04:00,2019-03-20 21:57:00,2019-03-20 22:15:00.000,2019-03-20 21:57:00.000,0.0,0.0,10,7.0,-3.0,-18.0,-21.0,0.0,-18.0,-21.0,Acm,Avky,Mh,-18.0
